"id","idade","sexo","dependentes","escolaridade","estado_civil","salario_anual","tipo_cartao","meses_de_relacionamento","qtd_produtos","iteracoes_12m","meses_inativo_12m","limite_credito","valor_transacoes_12m","qtd_transacoes_12m"
"720,476,733.00","47.00","F","3.00","ensino medio","casado","menos que $40K","blue","34.00","2.00","2.00","1.00","6,028.25","1,002.70","22.00"
"715,872,333.00","41.00","M","0.00","ensino medio","na","$120K +","blue","36.00","3.00","3.00","2.00","18,214.37","1,344.32","21.00"
"712,375,758.00","53.00","M","3.00","sem educacao formal","casado","$80K - $120K","blue","43.00","3.00","1.00","3.00","16,393.47","1,461.96","42.00"
"708,868,233.00","68.00","M","0.00","ensino medio","casado","menos que $40K","blue","52.00","1.00","2.00","3.00","1,438.72","760.47","21.00"
"718,030,083.00","59.00","M","1.00","graduacao","casado","$60K - $80K","blue","36.00","4.00","2.00","1.00","7,871.30","1,428.62","22.00"
"720,707,283.00","48.00","M","4.00","na","casado","$80K - $120K","blue","36.00","5.00","0.00","3.00","5,288.56","1,777.39","42.00"
"771,698,658.00","44.00","M","5.00","mestrado","casado","$60K - $80K","blue","32.00","4.00","3.00","5.00","11,376.03","1,302.61","27.00"
"748,326,258.00","48.00","M","3.00","graduacao","casado","$80K - $120K","blue","41.00","4.00","3.00","5.00","12,302.46","1,483.60","41.00"
"770,817,783.00","47.00","M","4.00","mestrado","casado","$60K - $80K","silver","33.00","3.00","1.00","2.00","34,516.23","1,060.78","27.00"
"779,353,083.00","47.00","M","2.00","mestrado","casado","$60K - $80K","silver","32.00","4.00","2.00","2.00","34,516.11","1,330.44","32.00"
"711,441,333.00","43.00","F","1.00","ensino medio","divorciado","menos que $40K","silver","35.00","3.00","2.00","2.00","10,514.17","1,229.20","27.00"
"719,808,558.00","55.00","F","2.00","mestrado","casado","menos que $40K","blue","43.00","2.00","3.00","4.00","1,438.49","886.93","27.00"
"711,551,958.00","59.00","M","2.00","doutorado","casado","$60K - $80K","blue","46.00","3.00","3.00","3.00","1,438.61","844.25","24.00"
"809,164,083.00","63.00","M","1.00","mestrado","casado","$40K - $60K","blue","56.00","2.00","2.00","1.00","2,619.50","1,450.42","37.00"
"820,596,183.00","58.00","M","2.00","graduacao","casado","$120K +","blue","53.00","2.00","0.00","3.00","24,407.22","2,311.68","48.00"
"715,999,608.00","53.00","F","2.00","ensino medio","casado","menos que $40K","blue","36.00","4.00","2.00","1.00","2,377.87","1,378.54","26.00"
"710,565,408.00","59.00","M","0.00","na","na","$80K - $120K","silver","40.00","3.00","3.00","2.00","34,516.32","1,033.29","26.00"
"805,543,158.00","52.00","M","3.00","mestrado","casado","$120K +","blue","47.00","5.00","3.00","3.00","11,086.88","1,523.79","40.00"
"709,752,183.00","48.00","M","3.00","ensino medio","solteiro","$60K - $80K","blue","36.00","4.00","2.00","2.00","11,432.33","1,374.92","37.00"
"716,479,233.00","43.00","M","4.00","ensino medio","casado","$40K - $60K","blue","36.00","5.00","2.00","3.00","13,258.87","1,080.19","21.00"
"713,837,058.00","48.00","M","2.00","graduacao","solteiro","menos que $40K","blue","36.00","3.00","3.00","2.00","2,571.08","1,234.81","24.00"
"718,876,683.00","43.00","F","4.00","mestrado","solteiro","menos que $40K","blue","31.00","5.00","0.00","2.00","5,781.12","1,600.60","32.00"
"770,746,908.00","44.00","M","4.00","na","casado","$60K - $80K","blue","30.00","5.00","2.00","1.00","7,872.62","1,155.16","32.00"
"794,843,883.00","41.00","M","3.00","ensino medio","casado","$80K - $120K","blue","35.00","6.00","2.00","1.00","34,516.35","1,353.80","33.00"
"803,043,933.00","44.00","F","3.00","sem educacao formal","divorciado","menos que $40K","silver","38.00","4.00","3.00","1.00","11,127.32","1,546.08","25.00"
"758,076,408.00","50.00","M","2.00","na","solteiro","$40K - $60K","blue","43.00","2.00","3.00","1.00","1,857.99","1,590.24","43.00"
"714,606,558.00","60.00","F","1.00","sem educacao formal","casado","menos que $40K","blue","36.00","5.00","0.00","1.00","1,913.52","1,448.98","22.00"
"778,425,408.00","44.00","M","4.00","mestrado","solteiro","$80K - $120K","blue","24.00","5.00","0.00","3.00","3,839.33","1,271.61","24.00"
"714,171,108.00","48.00","F","3.00","mestrado","divorciado","$40K - $60K","blue","39.00","6.00","3.00","2.00","2,115.68","1,223.72","20.00"
"719,662,458.00","44.00","F","2.00","mestrado","divorciado","menos que $40K","blue","27.00","5.00","2.00","2.00","1,438.34","1,117.13","29.00"
"713,137,233.00","41.00","M","2.00","ensino medio","solteiro","$80K - $120K","blue","28.00","4.00","0.00","3.00","27,756.93","994.10","24.00"
"769,425,858.00","45.00","M","3.00","graduacao","solteiro","$60K - $80K","blue","32.00","4.00","2.00","1.00","1,438.92","1,468.30","26.00"
"711,297,483.00","47.00","F","2.00","sem educacao formal","divorciado","menos que $40K","silver","34.00","6.00","2.00","4.00","13,878.33","1,658.13","38.00"
"788,900,883.00","51.00","F","2.00","mestrado","casado","menos que $40K","blue","36.00","3.00","3.00","1.00","3,106.63","1,368.17","38.00"
"758,348,808.00","51.00","M","2.00","mestrado","casado","$120K +","blue","44.00","4.00","3.00","3.00","34,516.68","1,218.41","18.00"
"772,336,458.00","60.00","F","1.00","sem educacao formal","casado","$40K - $60K","blue","50.00","4.00","3.00","4.00","1,438.57","702.15","12.00"
"708,711,483.00","57.00","M","2.00","na","casado","$80K - $120K","blue","46.00","2.00","0.00","3.00","18,871.23","1,516.99","21.00"
"717,906,783.00","41.00","M","5.00","mestrado","solteiro","$120K +","blue","29.00","5.00","2.00","2.00","5,207.73","1,310.79","26.00"
"719,437,908.00","44.00","M","3.00","doutorado","divorciado","$80K - $120K","blue","36.00","6.00","2.00","2.00","17,965.69","1,767.49","50.00"
"769,433,508.00","43.00","M","1.00","graduacao","solteiro","$60K - $80K","blue","37.00","6.00","3.00","3.00","2,733.26","933.05","25.00"
"790,096,533.00","55.00","M","2.00","graduacao","casado","$60K - $80K","blue","48.00","4.00","2.00","3.00","8,863.91","1,512.98","27.00"
"720,997,383.00","52.00","M","1.00","sem educacao formal","casado","$80K - $120K","blue","36.00","2.00","3.00","3.00","1,857.31","829.90","17.00"
"787,541,883.00","44.00","M","3.00","mestrado","na","$80K - $120K","blue","33.00","3.00","3.00","3.00","34,516.40","1,120.71","27.00"
"709,930,758.00","41.00","M","2.00","sem educacao formal","casado","$40K - $60K","blue","30.00","5.00","3.00","3.00","11,107.94","1,506.36","33.00"
"789,830,058.00","44.00","M","4.00","na","solteiro","$80K - $120K","blue","34.00","4.00","2.00","1.00","21,573.76","1,384.44","36.00"
"710,299,608.00","53.00","F","2.00","na","casado","menos que $40K","blue","33.00","2.00","3.00","3.00","2,859.73","817.64","30.00"
"710,741,208.00","39.00","M","2.00","ensino medio","solteiro","$80K - $120K","blue","36.00","4.00","2.00","2.00","5,269.71","2,094.18","25.00"
"821,797,008.00","49.00","M","5.00","graduacao","casado","$40K - $60K","blue","45.00","2.00","3.00","2.00","1,438.71","815.11","21.00"
"708,874,533.00","45.00","F","2.00","graduacao","casado","menos que $40K","blue","36.00","1.00","2.00","3.00","3,387.36","510.16","24.00"
"715,341,858.00","54.00","M","2.00","mestrado","casado","$80K - $120K","blue","46.00","6.00","3.00","2.00","1,982.76","1,377.75","49.00"
"793,636,308.00","49.00","M","3.00","sem educacao formal","solteiro","$80K - $120K","blue","43.00","2.00","2.00","2.00","4,645.64","1,193.50","33.00"
"713,779,908.00","46.00","F","3.00","doutorado","solteiro","na","blue","36.00","6.00","2.00","3.00","2,189.18","1,287.55","36.00"
"712,125,258.00","46.00","M","4.00","ensino medio","casado","$120K +","blue","30.00","3.00","3.00","3.00","2,442.35","701.37","19.00"
"709,703,433.00","47.00","M","3.00","mestrado","casado","$60K - $80K","blue","38.00","4.00","2.00","1.00","21,304.91","1,770.89","25.00"
"721,022,433.00","44.00","M","2.00","doutorado","solteiro","$60K - $80K","blue","36.00","5.00","2.00","1.00","7,577.25","1,409.86","35.00"
"710,103,558.00","50.00","M","3.00","doutorado","solteiro","$120K +","blue","31.00","4.00","2.00","1.00","3,234.67","1,354.89","28.00"
"715,952,883.00","73.00","M","0.00","ensino medio","casado","$40K - $60K","blue","36.00","5.00","2.00","3.00","4,469.13","1,765.87","34.00"
"719,731,458.00","56.00","M","3.00","na","na","$40K - $60K","blue","46.00","6.00","4.00","3.00","2,910.90","1,192.62","27.00"
"772,390,908.00","59.00","M","0.00","ensino medio","solteiro","$40K - $60K","blue","48.00","2.00","3.00","4.00","3,616.78","687.81","17.00"
"787,348,608.00","70.00","M","0.00","ensino medio","casado","menos que $40K","blue","56.00","3.00","3.00","2.00","3,252.00","1,227.27","15.00"
"709,485,033.00","55.00","F","2.00","ensino medio","casado","menos que $40K","blue","36.00","4.00","3.00","3.00","2,358.65","1,737.67","26.00"
"715,432,608.00","43.00","M","4.00","na","solteiro","$60K - $80K","blue","36.00","4.00","0.00","1.00","22,322.23","1,348.37","34.00"
"799,471,833.00","45.00","M","1.00","sem educacao formal","solteiro","$120K +","blue","39.00","4.00","2.00","2.00","3,133.64","1,435.15","38.00"
"714,187,533.00","45.00","F","2.00","sem educacao formal","solteiro","$40K - $60K","blue","35.00","2.00","0.00","3.00","3,540.83","1,321.66","28.00"
"779,656,908.00","40.00","M","1.00","mestrado","casado","$40K - $60K","blue","23.00","6.00","2.00","3.00","6,990.30","1,479.15","29.00"
"788,950,158.00","36.00","M","2.00","graduacao","na","$80K - $120K","blue","22.00","2.00","3.00","2.00","34,516.27","1,283.15","39.00"
"778,867,533.00","59.00","F","0.00","doutorado","casado","$40K - $60K","blue","40.00","1.00","1.00","4.00","1,438.04","689.19","23.00"
"710,620,383.00","43.00","M","4.00","na","casado","$60K - $80K","blue","35.00","6.00","2.00","3.00","24,396.59","965.54","17.00"
"778,661,358.00","46.00","F","1.00","na","casado","menos que $40K","blue","36.00","2.00","2.00","3.00","2,474.33","1,541.84","40.00"
"789,483,333.00","41.00","M","2.00","sem educacao formal","casado","$40K - $60K","blue","32.00","5.00","3.00","1.00","5,214.54","1,258.13","23.00"
"809,855,808.00","51.00","F","2.00","mestrado","casado","menos que $40K","blue","46.00","5.00","2.00","2.00","5,207.14","1,339.25","20.00"
"718,464,258.00","51.00","F","3.00","na","na","menos que $40K","blue","25.00","2.00","2.00","2.00","9,512.92","1,007.35","22.00"
"708,528,483.00","43.00","F","4.00","mestrado","divorciado","na","blue","23.00","6.00","2.00","3.00","3,187.02","1,387.10","33.00"
"771,809,733.00","64.00","F","0.00","ensino medio","casado","$40K - $60K","blue","53.00","1.00","3.00","3.00","3,353.71","960.89","18.00"
"719,942,883.00","54.00","M","5.00","mestrado","casado","$60K - $80K","blue","38.00","3.00","3.00","3.00","2,290.00","1,119.88","18.00"
"807,226,683.00","48.00","M","3.00","na","solteiro","$40K - $60K","blue","43.00","6.00","3.00","1.00","5,279.39","1,642.10","41.00"
"717,806,133.00","40.00","M","2.00","sem educacao formal","divorciado","$60K - $80K","blue","29.00","5.00","0.00","3.00","23,603.57","1,382.43","31.00"
"720,615,708.00","57.00","M","0.00","sem educacao formal","casado","$40K - $60K","blue","45.00","6.00","2.00","2.00","2,601.63","1,232.15","32.00"
"714,511,758.00","45.00","M","4.00","mestrado","solteiro","$80K - $120K","blue","40.00","4.00","0.00","3.00","6,363.60","1,542.87","16.00"
"715,050,408.00","41.00","M","3.00","ensino medio","solteiro","$80K - $120K","blue","36.00","4.00","3.00","3.00","8,029.36","1,094.01","32.00"
"721,132,233.00","42.00","F","4.00","sem educacao formal","casado","menos que $40K","blue","31.00","2.00","2.00","2.00","2,410.63","1,217.56","30.00"
"719,211,558.00","45.00","M","2.00","mestrado","solteiro","$60K - $80K","blue","36.00","1.00","2.00","1.00","3,401.34","744.28","18.00"
"712,069,008.00","42.00","F","4.00","sem educacao formal","casado","menos que $40K","blue","23.00","4.00","0.00","2.00","2,260.02","1,614.08","33.00"
"715,996,983.00","47.00","M","4.00","sem educacao formal","divorciado","$80K - $120K","blue","30.00","5.00","2.00","2.00","17,682.03","1,747.49","31.00"
"773,466,258.00","48.00","F","4.00","ensino medio","casado","$40K - $60K","blue","42.00","3.00","3.00","1.00","4,206.65","1,144.35","22.00"
"798,983,508.00","43.00","M","1.00","mestrado","solteiro","$80K - $120K","silver","37.00","4.00","2.00","3.00","34,516.15","1,575.13","34.00"
"719,117,433.00","41.00","M","4.00","ensino medio","na","$80K - $120K","blue","36.00","4.00","0.00","3.00","23,018.42","1,463.12","24.00"
"716,451,183.00","54.00","F","1.00","sem educacao formal","casado","$40K - $60K","blue","44.00","5.00","3.00","2.00","5,556.64","1,706.57","21.00"
"718,621,608.00","54.00","F","2.00","ensino medio","casado","na","blue","44.00","3.00","1.00","3.00","6,094.27","909.43","14.00"
"715,085,733.00","61.00","M","0.00","mestrado","casado","$40K - $60K","blue","52.00","3.00","2.00","1.00","2,939.87","2,434.79","33.00"
"788,977,833.00","61.00","M","0.00","sem educacao formal","casado","$80K - $120K","blue","48.00","2.00","0.00","1.00","5,362.12","1,876.13","41.00"
"720,272,958.00","48.00","M","2.00","ensino medio","casado","$120K +","blue","36.00","3.00","3.00","3.00","27,126.02","1,000.75","25.00"
"708,421,833.00","45.00","F","4.00","mestrado","solteiro","menos que $40K","blue","36.00","6.00","2.00","3.00","3,342.44","1,139.19","30.00"
"709,173,108.00","54.00","F","4.00","mestrado","casado","na","blue","40.00","6.00","2.00","2.00","2,532.68","799.60","21.00"
"709,879,458.00","54.00","F","3.00","doutorado","casado","na","blue","46.00","2.00","3.00","2.00","1,900.47","1,881.80","45.00"
"715,120,608.00","44.00","M","3.00","mestrado","solteiro","$60K - $80K","blue","37.00","2.00","2.00","3.00","14,546.36","1,273.10","27.00"
"770,632,758.00","50.00","F","4.00","doutorado","solteiro","na","blue","36.00","2.00","2.00","3.00","2,521.96","1,328.55","33.00"
"779,078,733.00","55.00","M","2.00","doutorado","casado","$60K - $80K","blue","36.00","3.00","3.00","4.00","16,427.37","1,579.45","36.00"
"771,742,533.00","48.00","M","2.00","mestrado","na","$40K - $60K","blue","36.00","5.00","2.00","1.00","13,068.70","937.65","28.00"
"720,250,158.00","45.00","M","2.00","graduacao","solteiro","$60K - $80K","blue","33.00","6.00","0.00","3.00","23,218.54","1,749.28","37.00"
"716,458,983.00","60.00","M","0.00","ensino medio","casado","$40K - $60K","blue","36.00","5.00","3.00","1.00","3,281.26","1,424.52","29.00"
"713,747,733.00","55.00","M","2.00","ensino medio","casado","$40K - $60K","blue","47.00","5.00","2.00","3.00","3,096.03","2,011.99","41.00"
"712,270,158.00","62.00","F","0.00","ensino medio","casado","$40K - $60K","blue","52.00","5.00","3.00","2.00","2,052.34","1,208.58","31.00"
"789,562,383.00","38.00","F","1.00","ensino medio","na","menos que $40K","blue","30.00","2.00","0.00","3.00","1,438.91","1,259.96","24.00"
"754,897,008.00","46.00","M","3.00","ensino medio","solteiro","$40K - $60K","blue","39.00","2.00","2.00","3.00","9,432.64","1,319.74","26.00"
"819,700,533.00","50.00","M","0.00","ensino medio","solteiro","$120K +","silver","45.00","5.00","3.00","2.00","14,938.19","949.70","27.00"
"712,890,408.00","45.00","M","2.00","sem educacao formal","casado","$60K - $80K","blue","36.00","5.00","2.00","3.00","2,221.64","1,338.09","30.00"
"720,248,208.00","47.00","M","3.00","doutorado","divorciado","$60K - $80K","blue","37.00","6.00","0.00","3.00","5,731.58","1,554.39","26.00"
"779,749,908.00","48.00","M","4.00","graduacao","casado","$60K - $80K","gold","33.00","2.00","3.00","2.00","34,516.94","1,350.53","32.00"
"717,401,883.00","35.00","M","3.00","sem educacao formal","casado","$60K - $80K","blue","22.00","5.00","2.00","2.00","6,985.17","1,694.63","44.00"
"721,509,558.00","51.00","M","2.00","mestrado","casado","$120K +","blue","42.00","3.00","0.00","3.00","24,221.87","1,678.66","40.00"
"710,572,458.00","36.00","F","3.00","ensino medio","casado","na","blue","24.00","4.00","1.00","1.00","15,439.14","2,069.58","43.00"
"714,576,183.00","47.00","M","4.00","mestrado","solteiro","$80K - $120K","blue","36.00","6.00","2.00","3.00","21,637.35","1,222.79","23.00"
"721,425,558.00","52.00","M","2.00","mestrado","solteiro","$120K +","blue","37.00","2.00","2.00","3.00","14,543.72","1,536.56","37.00"
"711,109,908.00","43.00","F","4.00","sem educacao formal","casado","menos que $40K","blue","36.00","2.00","1.00","1.00","9,684.93","1,400.29","31.00"
"715,203,108.00","63.00","M","2.00","ensino medio","casado","$40K - $60K","blue","36.00","2.00","2.00","2.00","5,007.61","1,050.52","28.00"
"710,027,508.00","61.00","M","0.00","mestrado","casado","$60K - $80K","blue","54.00","3.00","0.00","2.00","1,616.44","1,389.60","33.00"
"787,464,408.00","53.00","M","2.00","sem educacao formal","solteiro","$60K - $80K","blue","40.00","5.00","2.00","2.00","19,116.74","1,184.30","29.00"
"783,542,133.00","53.00","F","3.00","mestrado","casado","menos que $40K","blue","47.00","5.00","2.00","6.00","2,759.61","2,093.03","42.00"
"708,330,858.00","57.00","M","3.00","mestrado","casado","$120K +","blue","38.00","2.00","3.00","3.00","8,249.68","678.76","11.00"
"714,426,783.00","38.00","F","2.00","mestrado","solteiro","na","blue","31.00","2.00","2.00","3.00","14,041.09","1,467.33","29.00"
"712,701,333.00","53.00","M","3.00","ensino medio","casado","$60K - $80K","blue","43.00","5.00","2.00","3.00","5,264.55","1,219.05","27.00"
"709,494,483.00","63.00","F","0.00","na","casado","menos que $40K","blue","54.00","4.00","1.00","2.00","2,420.01","1,730.40","36.00"
"773,373,108.00","49.00","F","4.00","ensino medio","casado","menos que $40K","blue","43.00","4.00","0.00","2.00","2,826.24","1,025.22","28.00"
"715,812,258.00","45.00","M","2.00","ensino medio","casado","$80K - $120K","blue","34.00","5.00","2.00","5.00","12,518.07","1,165.97","33.00"
"778,286,433.00","67.00","M","0.00","mestrado","casado","$40K - $60K","blue","56.00","4.00","1.00","2.00","5,876.90","2,133.40","55.00"
"789,270,033.00","48.00","M","3.00","mestrado","solteiro","$80K - $120K","silver","37.00","3.00","3.00","2.00","34,516.45","1,122.25","13.00"
"711,569,433.00","51.00","F","2.00","sem educacao formal","divorciado","menos que $40K","blue","38.00","4.00","2.00","1.00","9,648.60","1,083.67","22.00"
