id,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m
218,44.00,M,4.00,na,casado,$60K - $80K,blue,30.00,5.00,2.00,1.00,"7,872.62","1,155.16",32.00
219,41.00,M,3.00,ensino medio,casado,$80K - $120K,blue,35.00,6.00,2.00,1.00,"34,516.35","1,353.80",33.00
220,44.00,F,3.00,sem educacao formal,divorciado,menos que $40K,silver,38.00,4.00,3.00,1.00,"11,127.32","1,546.08",25.00
221,50.00,M,2.00,na,solteiro,$40K - $60K,blue,43.00,2.00,3.00,1.00,"1,857.99","1,590.24",43.00
222,60.00,F,1.00,sem educacao formal,casado,menos que $40K,blue,36.00,5.00,.00,1.00,"1,913.52","1,448.98",22.00
223,44.00,M,4.00,mestrado,solteiro,$80K - $120K,blue,24.00,5.00,.00,3.00,"3,839.33","1,271.61",24.00
224,48.00,F,3.00,mestrado,divorciado,$40K - $60K,blue,39.00,6.00,3.00,2.00,"2,115.68","1,223.72",20.00
225,44.00,F,2.00,mestrado,divorciado,menos que $40K,blue,27.00,5.00,2.00,2.00,"1,438.34","1,117.13",29.00
226,41.00,M,2.00,ensino medio,solteiro,$80K - $120K,blue,28.00,4.00,.00,3.00,"27,756.93",994.10,24.00
227,45.00,M,3.00,graduacao,solteiro,$60K - $80K,blue,32.00,4.00,2.00,1.00,"1,438.92","1,468.30",26.00
228,47.00,F,2.00,sem educacao formal,divorciado,menos que $40K,silver,34.00,6.00,2.00,4.00,"13,878.33","1,658.13",38.00
229,51.00,F,2.00,mestrado,casado,menos que $40K,blue,36.00,3.00,3.00,1.00,"3,106.63","1,368.17",38.00
230,51.00,M,2.00,mestrado,casado,$120K +,blue,44.00,4.00,3.00,3.00,"34,516.68","1,218.41",18.00
231,60.00,F,1.00,sem educacao formal,casado,$40K - $60K,blue,50.00,4.00,3.00,4.00,"1,438.57",702.15,12.00
232,57.00,M,2.00,na,casado,$80K - $120K,blue,46.00,2.00,.00,3.00,"18,871.23","1,516.99",21.00
233,41.00,M,5.00,mestrado,solteiro,$120K +,blue,29.00,5.00,2.00,2.00,"5,207.73","1,310.79",26.00
234,44.00,M,3.00,doutorado,divorciado,$80K - $120K,blue,36.00,6.00,2.00,2.00,"17,965.69","1,767.49",50.00
235,43.00,M,1.00,graduacao,solteiro,$60K - $80K,blue,37.00,6.00,3.00,3.00,"2,733.26",933.05,25.00
236,55.00,M,2.00,graduacao,casado,$60K - $80K,blue,48.00,4.00,2.00,3.00,"8,863.91","1,512.98",27.00
237,52.00,M,1.00,sem educacao formal,casado,$80K - $120K,blue,36.00,2.00,3.00,3.00,"1,857.31",829.90,17.00
238,44.00,M,3.00,mestrado,na,$80K - $120K,blue,33.00,3.00,3.00,3.00,"34,516.40","1,120.71",27.00
239,41.00,M,2.00,sem educacao formal,casado,$40K - $60K,blue,30.00,5.00,3.00,3.00,"11,107.94","1,506.36",33.00
240,44.00,M,4.00,na,solteiro,$80K - $120K,blue,34.00,4.00,2.00,1.00,"21,573.76","1,384.44",36.00
241,53.00,F,2.00,na,casado,menos que $40K,blue,33.00,2.00,3.00,3.00,"2,859.73",817.64,30.00
242,39.00,M,2.00,ensino medio,solteiro,$80K - $120K,blue,36.00,4.00,2.00,2.00,"5,269.71","2,094.18",25.00
243,49.00,M,5.00,graduacao,casado,$40K - $60K,blue,45.00,2.00,3.00,2.00,"1,438.71",815.11,21.00
244,45.00,F,2.00,graduacao,casado,menos que $40K,blue,36.00,1.00,2.00,3.00,"3,387.36",510.16,24.00
245,54.00,M,2.00,mestrado,casado,$80K - $120K,blue,46.00,6.00,3.00,2.00,"1,982.76","1,377.75",49.00
246,49.00,M,3.00,sem educacao formal,solteiro,$80K - $120K,blue,43.00,2.00,2.00,2.00,"4,645.64","1,193.50",33.00
247,46.00,F,3.00,doutorado,solteiro,na,blue,36.00,6.00,2.00,3.00,"2,189.18","1,287.55",36.00
248,46.00,M,4.00,ensino medio,casado,$120K +,blue,30.00,3.00,3.00,3.00,"2,442.35",701.37,19.00
249,47.00,M,3.00,mestrado,casado,$60K - $80K,blue,38.00,4.00,2.00,1.00,"21,304.91","1,770.89",25.00
250,44.00,M,2.00,doutorado,solteiro,$60K - $80K,blue,36.00,5.00,2.00,1.00,"7,577.25","1,409.86",35.00
251,50.00,M,3.00,doutorado,solteiro,$120K +,blue,31.00,4.00,2.00,1.00,"3,234.67","1,354.89",28.00
252,73.00,M,.00,ensino medio,casado,$40K - $60K,blue,36.00,5.00,2.00,3.00,"4,469.13","1,765.87",34.00
253,56.00,M,3.00,na,na,$40K - $60K,blue,46.00,6.00,4.00,3.00,"2,910.90","1,192.62",27.00
254,59.00,M,.00,ensino medio,solteiro,$40K - $60K,blue,48.00,2.00,3.00,4.00,"3,616.78",687.81,17.00
255,70.00,M,.00,ensino medio,casado,menos que $40K,blue,56.00,3.00,3.00,2.00,"3,252.00","1,227.27",15.00
256,55.00,F,2.00,ensino medio,casado,menos que $40K,blue,36.00,4.00,3.00,3.00,"2,358.65","1,737.67",26.00
257,43.00,M,4.00,na,solteiro,$60K - $80K,blue,36.00,4.00,.00,1.00,"22,322.23","1,348.37",34.00
258,45.00,M,1.00,sem educacao formal,solteiro,$120K +,blue,39.00,4.00,2.00,2.00,"3,133.64","1,435.15",38.00
259,45.00,F,2.00,sem educacao formal,solteiro,$40K - $60K,blue,35.00,2.00,.00,3.00,"3,540.83","1,321.66",28.00
260,40.00,M,1.00,mestrado,casado,$40K - $60K,blue,23.00,6.00,2.00,3.00,"6,990.30","1,479.15",29.00
261,36.00,M,2.00,graduacao,na,$80K - $120K,blue,22.00,2.00,3.00,2.00,"34,516.27","1,283.15",39.00
262,59.00,F,.00,doutorado,casado,$40K - $60K,blue,40.00,1.00,1.00,4.00,"1,438.04",689.19,23.00
263,43.00,M,4.00,na,casado,$60K - $80K,blue,35.00,6.00,2.00,3.00,"24,396.59",965.54,17.00
264,46.00,F,1.00,na,casado,menos que $40K,blue,36.00,2.00,2.00,3.00,"2,474.33","1,541.84",40.00
265,41.00,M,2.00,sem educacao formal,casado,$40K - $60K,blue,32.00,5.00,3.00,1.00,"5,214.54","1,258.13",23.00
266,51.00,F,2.00,mestrado,casado,menos que $40K,blue,46.00,5.00,2.00,2.00,"5,207.14","1,339.25",20.00
267,51.00,F,3.00,na,na,menos que $40K,blue,25.00,2.00,2.00,2.00,"9,512.92","1,007.35",22.00
268,43.00,F,4.00,mestrado,divorciado,na,blue,23.00,6.00,2.00,3.00,"3,187.02","1,387.10",33.00
269,64.00,F,.00,ensino medio,casado,$40K - $60K,blue,53.00,1.00,3.00,3.00,"3,353.71",960.89,18.00
270,54.00,M,5.00,mestrado,casado,$60K - $80K,blue,38.00,3.00,3.00,3.00,"2,290.00","1,119.88",18.00
271,48.00,M,3.00,na,solteiro,$40K - $60K,blue,43.00,6.00,3.00,1.00,"5,279.39","1,642.10",41.00
272,40.00,M,2.00,sem educacao formal,divorciado,$60K - $80K,blue,29.00,5.00,.00,3.00,"23,603.57","1,382.43",31.00
273,57.00,M,.00,sem educacao formal,casado,$40K - $60K,blue,45.00,6.00,2.00,2.00,"2,601.63","1,232.15",32.00
274,45.00,M,4.00,mestrado,solteiro,$80K - $120K,blue,40.00,4.00,.00,3.00,"6,363.60","1,542.87",16.00
275,41.00,M,3.00,ensino medio,solteiro,$80K - $120K,blue,36.00,4.00,3.00,3.00,"8,029.36","1,094.01",32.00
276,42.00,F,4.00,sem educacao formal,casado,menos que $40K,blue,31.00,2.00,2.00,2.00,"2,410.63","1,217.56",30.00
277,45.00,M,2.00,mestrado,solteiro,$60K - $80K,blue,36.00,1.00,2.00,1.00,"3,401.34",744.28,18.00
278,42.00,F,4.00,sem educacao formal,casado,menos que $40K,blue,23.00,4.00,.00,2.00,"2,260.02","1,614.08",33.00
279,47.00,M,4.00,sem educacao formal,divorciado,$80K - $120K,blue,30.00,5.00,2.00,2.00,"17,682.03","1,747.49",31.00
280,48.00,F,4.00,ensino medio,casado,$40K - $60K,blue,42.00,3.00,3.00,1.00,"4,206.65","1,144.35",22.00
281,43.00,M,1.00,mestrado,solteiro,$80K - $120K,silver,37.00,4.00,2.00,3.00,"34,516.15","1,575.13",34.00
282,41.00,M,4.00,ensino medio,na,$80K - $120K,blue,36.00,4.00,.00,3.00,"23,018.42","1,463.12",24.00
283,54.00,F,1.00,sem educacao formal,casado,$40K - $60K,blue,44.00,5.00,3.00,2.00,"5,556.64","1,706.57",21.00
284,54.00,F,2.00,ensino medio,casado,na,blue,44.00,3.00,1.00,3.00,"6,094.27",909.43,14.00
285,61.00,M,.00,mestrado,casado,$40K - $60K,blue,52.00,3.00,2.00,1.00,"2,939.87","2,434.79",33.00
286,61.00,M,.00,sem educacao formal,casado,$80K - $120K,blue,48.00,2.00,.00,1.00,"5,362.12","1,876.13",41.00
287,48.00,M,2.00,ensino medio,casado,$120K +,blue,36.00,3.00,3.00,3.00,"27,126.02","1,000.75",25.00
288,45.00,F,4.00,mestrado,solteiro,menos que $40K,blue,36.00,6.00,2.00,3.00,"3,342.44","1,139.19",30.00
289,54.00,F,4.00,mestrado,casado,na,blue,40.00,6.00,2.00,2.00,"2,532.68",799.60,21.00
290,54.00,F,3.00,doutorado,casado,na,blue,46.00,2.00,3.00,2.00,"1,900.47","1,881.80",45.00
291,44.00,M,3.00,mestrado,solteiro,$60K - $80K,blue,37.00,2.00,2.00,3.00,"14,546.36","1,273.10",27.00
292,50.00,F,4.00,doutorado,solteiro,na,blue,36.00,2.00,2.00,3.00,"2,521.96","1,328.55",33.00
293,55.00,M,2.00,doutorado,casado,$60K - $80K,blue,36.00,3.00,3.00,4.00,"16,427.37","1,579.45",36.00
294,48.00,M,2.00,mestrado,na,$40K - $60K,blue,36.00,5.00,2.00,1.00,"13,068.70",937.65,28.00
295,45.00,M,2.00,graduacao,solteiro,$60K - $80K,blue,33.00,6.00,.00,3.00,"23,218.54","1,749.28",37.00
296,60.00,M,.00,ensino medio,casado,$40K - $60K,blue,36.00,5.00,3.00,1.00,"3,281.26","1,424.52",29.00
297,55.00,M,2.00,ensino medio,casado,$40K - $60K,blue,47.00,5.00,2.00,3.00,"3,096.03","2,011.99",41.00
298,62.00,F,.00,ensino medio,casado,$40K - $60K,blue,52.00,5.00,3.00,2.00,"2,052.34","1,208.58",31.00
299,38.00,F,1.00,ensino medio,na,menos que $40K,blue,30.00,2.00,.00,3.00,"1,438.91","1,259.96",24.00
300,46.00,M,3.00,ensino medio,solteiro,$40K - $60K,blue,39.00,2.00,2.00,3.00,"9,432.64","1,319.74",26.00
301,50.00,M,.00,ensino medio,solteiro,$120K +,silver,45.00,5.00,3.00,2.00,"14,938.19",949.70,27.00
302,45.00,M,2.00,sem educacao formal,casado,$60K - $80K,blue,36.00,5.00,2.00,3.00,"2,221.64","1,338.09",30.00
303,47.00,M,3.00,doutorado,divorciado,$60K - $80K,blue,37.00,6.00,.00,3.00,"5,731.58","1,554.39",26.00
304,48.00,M,4.00,graduacao,casado,$60K - $80K,gold,33.00,2.00,3.00,2.00,"34,516.94","1,350.53",32.00
305,35.00,M,3.00,sem educacao formal,casado,$60K - $80K,blue,22.00,5.00,2.00,2.00,"6,985.17","1,694.63",44.00
306,51.00,M,2.00,mestrado,casado,$120K +,blue,42.00,3.00,.00,3.00,"24,221.87","1,678.66",40.00
307,36.00,F,3.00,ensino medio,casado,na,blue,24.00,4.00,1.00,1.00,"15,439.14","2,069.58",43.00
308,47.00,M,4.00,mestrado,solteiro,$80K - $120K,blue,36.00,6.00,2.00,3.00,"21,637.35","1,222.79",23.00
309,52.00,M,2.00,mestrado,solteiro,$120K +,blue,37.00,2.00,2.00,3.00,"14,543.72","1,536.56",37.00
310,43.00,F,4.00,sem educacao formal,casado,menos que $40K,blue,36.00,2.00,1.00,1.00,"9,684.93","1,400.29",31.00
311,63.00,M,2.00,ensino medio,casado,$40K - $60K,blue,36.00,2.00,2.00,2.00,"5,007.61","1,050.52",28.00
312,61.00,M,.00,mestrado,casado,$60K - $80K,blue,54.00,3.00,.00,2.00,"1,616.44","1,389.60",33.00
313,53.00,M,2.00,sem educacao formal,solteiro,$60K - $80K,blue,40.00,5.00,2.00,2.00,"19,116.74","1,184.30",29.00
314,53.00,F,3.00,mestrado,casado,menos que $40K,blue,47.00,5.00,2.00,6.00,"2,759.61","2,093.03",42.00
315,57.00,M,3.00,mestrado,casado,$120K +,blue,38.00,2.00,3.00,3.00,"8,249.68",678.76,11.00
316,38.00,F,2.00,mestrado,solteiro,na,blue,31.00,2.00,2.00,3.00,"14,041.09","1,467.33",29.00
317,53.00,M,3.00,ensino medio,casado,$60K - $80K,blue,43.00,5.00,2.00,3.00,"5,264.55","1,219.05",27.00
318,63.00,F,.00,na,casado,menos que $40K,blue,54.00,4.00,1.00,2.00,"2,420.01","1,730.40",36.00
319,49.00,F,4.00,ensino medio,casado,menos que $40K,blue,43.00,4.00,.00,2.00,"2,826.24","1,025.22",28.00
320,45.00,M,2.00,ensino medio,casado,$80K - $120K,blue,34.00,5.00,2.00,5.00,"12,518.07","1,165.97",33.00
321,67.00,M,.00,mestrado,casado,$40K - $60K,blue,56.00,4.00,1.00,2.00,"5,876.90","2,133.40",55.00
322,48.00,M,3.00,mestrado,solteiro,$80K - $120K,silver,37.00,3.00,3.00,2.00,"34,516.45","1,122.25",13.00
323,51.00,F,2.00,sem educacao formal,divorciado,menos que $40K,blue,38.00,4.00,2.00,1.00,"9,648.60","1,083.67",22.00
324,52.00,M,2.00,ensino medio,solteiro,$80K - $120K,silver,40.00,3.00,3.00,3.00,"34,516.34","1,234.15",23.00
325,55.00,F,2.00,sem educacao formal,casado,na,blue,35.00,3.00,.00,3.00,"3,025.33","1,277.33",23.00
326,34.00,M,3.00,ensino medio,casado,$60K - $80K,blue,26.00,4.00,3.00,3.00,"3,265.81","1,843.56",35.00
327,56.00,M,1.00,sem educacao formal,casado,$120K +,blue,36.00,3.00,2.00,2.00,"6,041.10","1,747.65",49.00
328,44.00,F,2.00,doutorado,casado,menos que $40K,blue,36.00,3.00,2.00,3.00,"2,293.74","1,166.30",22.00
329,47.00,M,3.00,doutorado,na,$80K - $120K,blue,36.00,6.00,2.00,2.00,"13,399.15","1,326.68",31.00
330,46.00,F,3.00,na,casado,menos que $40K,blue,38.00,4.00,3.00,3.00,"4,317.78","1,619.40",36.00
331,43.00,F,3.00,mestrado,solteiro,$40K - $60K,blue,29.00,5.00,.00,2.00,"3,378.72","1,285.61",16.00
332,50.00,F,1.00,mestrado,solteiro,menos que $40K,blue,36.00,4.00,3.00,1.00,"5,012.65","1,142.42",28.00
333,38.00,F,4.00,sem educacao formal,solteiro,menos que $40K,blue,30.00,4.00,.00,1.00,"2,569.10","1,190.87",46.00
334,53.00,F,1.00,mestrado,solteiro,menos que $40K,blue,45.00,3.00,2.00,1.00,"3,471.41","1,052.59",24.00
335,43.00,M,5.00,mestrado,divorciado,$120K +,silver,31.00,5.00,3.00,3.00,"34,516.45","1,628.24",38.00
336,53.00,M,1.00,ensino medio,casado,$120K +,blue,36.00,6.00,2.00,3.00,"3,312.27","1,740.69",32.00
337,56.00,F,1.00,mestrado,casado,menos que $40K,blue,38.00,4.00,3.00,3.00,"2,578.80","1,378.69",29.00
338,54.00,M,2.00,na,casado,$40K - $60K,blue,44.00,4.00,2.00,3.00,"2,902.27",996.12,26.00
339,57.00,F,3.00,ensino medio,casado,menos que $40K,blue,39.00,3.00,1.00,2.00,"2,742.66","1,389.74",32.00
340,62.00,M,1.00,ensino medio,casado,menos que $40K,blue,53.00,5.00,3.00,3.00,"2,077.33","1,365.10",38.00
341,46.00,F,4.00,mestrado,solteiro,menos que $40K,blue,40.00,5.00,2.00,1.00,"6,265.85","1,715.26",43.00
342,49.00,M,2.00,sem educacao formal,casado,$60K - $80K,blue,44.00,6.00,.00,3.00,"7,819.45","1,582.69",25.00
343,52.00,M,3.00,mestrado,solteiro,$80K - $120K,blue,42.00,6.00,3.00,3.00,"2,731.13","1,220.43",22.00
344,58.00,M,1.00,sem educacao formal,casado,$40K - $60K,blue,36.00,2.00,3.00,4.00,"1,438.23",715.18,13.00
345,54.00,M,.00,ensino medio,casado,$80K - $120K,blue,36.00,3.00,2.00,1.00,"16,286.97","2,552.41",49.00
346,49.00,M,1.00,mestrado,casado,$120K +,blue,39.00,3.00,3.00,2.00,"34,516.58","1,106.62",31.00
347,58.00,F,3.00,ensino medio,casado,menos que $40K,blue,47.00,6.00,.00,1.00,"2,609.01","1,731.12",34.00
348,52.00,M,2.00,ensino medio,solteiro,$60K - $80K,blue,45.00,5.00,2.00,3.00,"7,567.16","1,435.34",32.00
349,41.00,M,5.00,ensino medio,casado,$60K - $80K,blue,33.00,5.00,3.00,3.00,"22,770.58","1,882.50",38.00
350,62.00,F,.00,sem educacao formal,casado,menos que $40K,blue,50.00,5.00,2.00,1.00,"3,791.82","2,058.17",34.00
351,54.00,M,2.00,mestrado,casado,menos que $40K,blue,39.00,4.00,2.00,4.00,"2,702.09","1,658.87",32.00
352,40.00,F,3.00,ensino medio,divorciado,menos que $40K,blue,35.00,3.00,3.00,1.00,"2,555.83","1,334.12",32.00
353,43.00,M,3.00,mestrado,casado,$80K - $120K,blue,26.00,5.00,2.00,3.00,"2,355.74","1,441.86",29.00
354,53.00,F,2.00,mestrado,solteiro,$40K - $60K,blue,42.00,6.00,.00,2.00,"5,332.95","1,371.53",39.00
355,55.00,M,1.00,sem educacao formal,solteiro,$40K - $60K,blue,49.00,6.00,2.00,3.00,"1,443.22","1,991.84",38.00
356,46.00,M,4.00,mestrado,solteiro,$60K - $80K,blue,39.00,6.00,3.00,2.00,"10,741.31","1,278.64",22.00
357,41.00,M,1.00,sem educacao formal,casado,$60K - $80K,blue,25.00,3.00,.00,2.00,"7,984.59","1,734.17",39.00
358,49.00,M,3.00,sem educacao formal,solteiro,$60K - $80K,blue,32.00,3.00,2.00,2.00,"18,584.78","1,330.66",34.00
359,61.00,F,.00,mestrado,casado,na,blue,56.00,4.00,3.00,1.00,"5,585.78","1,787.12",31.00
360,46.00,M,2.00,sem educacao formal,casado,$80K - $120K,blue,38.00,6.00,2.00,3.00,"34,516.15","1,672.98",32.00
361,50.00,F,1.00,sem educacao formal,casado,menos que $40K,blue,43.00,6.00,4.00,3.00,"1,438.31","1,439.45",41.00
362,40.00,M,2.00,mestrado,solteiro,$80K - $120K,blue,24.00,5.00,.00,1.00,"2,478.30","1,558.60",31.00
363,51.00,M,4.00,ensino medio,solteiro,$120K +,blue,46.00,6.00,3.00,3.00,"34,516.25","1,795.79",47.00
364,50.00,F,2.00,mestrado,casado,$40K - $60K,blue,44.00,6.00,3.00,2.00,"2,339.82",893.56,22.00
365,47.00,F,2.00,mestrado,casado,menos que $40K,blue,36.00,6.00,2.00,3.00,"2,726.65","1,099.14",27.00
366,43.00,M,4.00,na,casado,$120K +,blue,39.00,3.00,3.00,3.00,"14,881.06","1,408.68",23.00
367,36.00,F,4.00,mestrado,casado,$40K - $60K,blue,36.00,6.00,3.00,3.00,"1,628.54","1,893.82",15.00
368,47.00,F,2.00,mestrado,casado,menos que $40K,blue,34.00,5.00,2.00,2.00,"3,156.16","1,151.85",31.00
369,46.00,F,2.00,mestrado,solteiro,menos que $40K,blue,41.00,5.00,.00,3.00,"4,745.56","1,519.20",31.00
370,46.00,M,2.00,ensino medio,casado,$120K +,blue,36.00,5.00,2.00,3.00,"19,727.27","1,245.27",25.00
371,52.00,M,.00,sem educacao formal,casado,$60K - $80K,blue,36.00,3.00,2.00,3.00,"22,720.12","1,102.31",27.00
372,43.00,M,4.00,na,casado,$40K - $60K,blue,36.00,5.00,.00,3.00,"8,129.12","1,402.20",33.00
373,40.00,F,4.00,mestrado,solteiro,menos que $40K,blue,27.00,6.00,3.00,2.00,"3,751.64","1,060.56",30.00
374,54.00,F,4.00,ensino medio,casado,menos que $40K,blue,36.00,3.00,3.00,5.00,"1,594.95","1,459.90",35.00
375,55.00,F,1.00,ensino medio,solteiro,menos que $40K,blue,43.00,4.00,.00,2.00,"2,569.81","1,456.45",39.00
376,49.00,F,4.00,doutorado,solteiro,na,blue,44.00,6.00,2.00,3.00,"18,206.92","1,439.96",48.00
377,45.00,M,4.00,ensino medio,casado,$40K - $60K,blue,34.00,6.00,3.00,3.00,"3,104.08","1,353.35",24.00
378,49.00,M,3.00,mestrado,casado,$40K - $60K,blue,41.00,5.00,2.00,3.00,"2,406.44","1,173.67",32.00
379,63.00,M,1.00,sem educacao formal,casado,$80K - $120K,blue,36.00,5.00,3.00,2.00,"24,572.00","1,746.91",28.00
380,40.00,F,3.00,ensino medio,solteiro,menos que $40K,gold,36.00,3.00,3.00,2.00,"15,534.85","1,279.80",28.00
381,41.00,F,2.00,mestrado,casado,menos que $40K,silver,33.00,4.00,.00,2.00,"12,301.26","1,307.95",29.00
382,37.00,M,4.00,mestrado,casado,$80K - $120K,blue,26.00,6.00,3.00,2.00,"2,846.62","1,473.58",37.00
383,58.00,M,2.00,sem educacao formal,na,$120K +,blue,49.00,6.00,3.00,2.00,"9,788.53","1,805.18",37.00
384,55.00,M,2.00,ensino medio,casado,$60K - $80K,blue,36.00,4.00,3.00,3.00,"7,231.03","1,421.31",23.00
385,53.00,F,1.00,ensino medio,casado,menos que $40K,blue,48.00,6.00,2.00,3.00,"2,324.47","1,272.96",37.00
386,57.00,M,2.00,mestrado,casado,$80K - $120K,blue,40.00,3.00,3.00,2.00,"12,208.45","1,409.90",34.00
387,43.00,M,4.00,doutorado,na,$80K - $120K,blue,30.00,2.00,3.00,5.00,"5,639.00",647.10,15.00
388,58.00,M,1.00,mestrado,casado,$60K - $80K,blue,46.00,3.00,2.00,3.00,"10,021.42","1,275.53",25.00
389,64.00,M,.00,na,casado,menos que $40K,blue,56.00,6.00,.00,1.00,"2,215.27","1,270.48",27.00
390,54.00,F,2.00,mestrado,casado,menos que $40K,blue,44.00,3.00,3.00,2.00,"2,027.76","1,702.03",37.00
391,53.00,M,2.00,mestrado,casado,$60K - $80K,blue,47.00,6.00,2.00,2.00,"6,363.88","1,256.35",26.00
392,39.00,F,3.00,graduacao,solteiro,menos que $40K,blue,25.00,6.00,2.00,1.00,"3,920.86","3,178.30",53.00
393,56.00,M,3.00,ensino medio,casado,$60K - $80K,blue,36.00,5.00,3.00,1.00,"9,226.70","1,626.97",29.00
394,54.00,F,4.00,na,divorciado,menos que $40K,blue,49.00,6.00,1.00,1.00,"9,376.41","1,562.81",33.00
395,59.00,F,1.00,doutorado,casado,$40K - $60K,blue,46.00,5.00,3.00,3.00,"1,944.32","1,960.42",57.00
396,42.00,M,3.00,sem educacao formal,solteiro,$40K - $60K,blue,36.00,3.00,.00,1.00,"9,599.03","1,154.25",38.00
397,42.00,M,4.00,mestrado,casado,$60K - $80K,silver,28.00,5.00,2.00,1.00,"28,202.31","1,629.33",38.00
398,43.00,M,3.00,graduacao,na,$80K - $120K,blue,39.00,3.00,1.00,3.00,"24,850.92","1,226.34",25.00
399,55.00,M,.00,ensino medio,casado,$120K +,blue,49.00,5.00,3.00,3.00,"3,805.20","1,743.13",27.00
400,52.00,M,1.00,sem educacao formal,solteiro,$80K - $120K,blue,37.00,5.00,2.00,2.00,"2,733.85","1,139.41",39.00
401,46.00,M,1.00,sem educacao formal,na,$40K - $60K,blue,27.00,6.00,3.00,3.00,"12,781.87","1,073.87",21.00
402,57.00,M,2.00,sem educacao formal,casado,$120K +,blue,40.00,3.00,3.00,3.00,"3,106.12",683.34,17.00
403,48.00,M,3.00,graduacao,casado,$80K - $120K,blue,42.00,3.00,.00,3.00,"7,477.58","1,159.59",32.00
404,45.00,M,4.00,na,casado,$120K +,blue,33.00,6.00,3.00,1.00,"34,516.68","1,859.19",47.00
405,48.00,M,2.00,ensino medio,casado,$120K +,blue,36.00,6.00,2.00,5.00,"29,963.34","1,205.72",28.00
406,47.00,M,1.00,mestrado,solteiro,$40K - $60K,blue,36.00,5.00,.00,3.00,"6,509.42","1,409.82",37.00
407,42.00,M,3.00,graduacao,casado,$60K - $80K,blue,34.00,3.00,3.00,3.00,"13,450.22","1,000.97",18.00
408,41.00,M,2.00,mestrado,na,$60K - $80K,silver,36.00,6.00,.00,2.00,"27,000.76","1,209.75",39.00
409,51.00,M,4.00,graduacao,casado,$120K +,silver,31.00,5.00,1.00,2.00,"34,516.10","1,366.35",25.00
410,55.00,F,2.00,mestrado,solteiro,menos que $40K,blue,47.00,5.00,2.00,3.00,"6,347.91","1,161.54",44.00
411,67.00,M,1.00,sem educacao formal,casado,$40K - $60K,blue,49.00,4.00,2.00,3.00,"3,106.57","1,512.02",38.00
412,39.00,M,1.00,mestrado,casado,$60K - $80K,blue,31.00,4.00,1.00,1.00,"2,536.27","1,750.80",35.00
413,54.00,M,3.00,doutorado,solteiro,$60K - $80K,blue,35.00,6.00,.00,3.00,"13,048.60","1,170.71",24.00
414,55.00,F,2.00,na,casado,menos que $40K,blue,37.00,3.00,1.00,3.00,"2,453.25","2,218.27",50.00
415,47.00,M,3.00,ensino medio,casado,$40K - $60K,silver,36.00,3.00,2.00,2.00,"16,138.29","1,198.46",33.00
416,49.00,M,2.00,doutorado,casado,$60K - $80K,blue,38.00,3.00,.00,2.00,"8,077.65","1,329.74",26.00
417,42.00,F,2.00,mestrado,casado,menos que $40K,blue,23.00,3.00,3.00,3.00,"1,929.53",857.65,36.00
418,57.00,M,2.00,na,solteiro,$80K - $120K,blue,36.00,3.00,2.00,3.00,"3,127.61","1,470.85",30.00
419,44.00,M,5.00,sem educacao formal,casado,$60K - $80K,blue,36.00,3.00,2.00,3.00,"8,645.74","1,435.93",25.00
420,56.00,M,3.00,na,solteiro,$60K - $80K,blue,49.00,3.00,3.00,1.00,"1,438.90","1,093.14",22.00
421,49.00,F,3.00,mestrado,casado,menos que $40K,blue,38.00,6.00,2.00,3.00,"2,185.35",715.45,20.00
422,45.00,M,3.00,mestrado,solteiro,$80K - $120K,blue,32.00,5.00,2.00,2.00,"24,487.13","1,512.38",42.00
423,63.00,M,.00,ensino medio,casado,$60K - $80K,blue,36.00,6.00,3.00,2.00,"2,567.81","2,399.15",43.00
424,44.00,M,3.00,mestrado,solteiro,$80K - $120K,blue,33.00,6.00,3.00,3.00,"4,131.35",906.20,22.00
425,44.00,F,4.00,graduacao,casado,menos que $40K,silver,37.00,3.00,2.00,2.00,"10,790.91","1,052.41",16.00
426,40.00,M,3.00,ensino medio,casado,$40K - $60K,blue,33.00,4.00,3.00,3.00,"6,884.71",975.32,11.00
427,39.00,M,2.00,sem educacao formal,solteiro,$60K - $80K,blue,36.00,5.00,3.00,3.00,"13,961.22",783.91,20.00
428,42.00,M,4.00,ensino medio,casado,$80K - $120K,blue,30.00,6.00,.00,1.00,"29,801.87",990.42,21.00
429,54.00,M,3.00,ensino medio,casado,$120K +,blue,43.00,4.00,1.00,1.00,"13,219.59","1,097.59",24.00
430,58.00,F,4.00,na,casado,menos que $40K,blue,46.00,2.00,3.00,3.00,"2,536.46",901.87,35.00
431,46.00,F,4.00,mestrado,divorciado,menos que $40K,blue,36.00,5.00,1.00,3.00,"9,478.46","1,327.64",41.00
432,47.00,F,4.00,na,divorciado,$40K - $60K,blue,34.00,6.00,2.00,1.00,"3,502.74","1,814.79",31.00
433,67.00,F,.00,na,casado,na,blue,56.00,4.00,3.00,3.00,"10,509.35","1,365.40",34.00
434,50.00,F,2.00,graduacao,divorciado,menos que $40K,blue,36.00,3.00,.00,3.00,"1,491.47","1,058.46",34.00
435,55.00,M,.00,ensino medio,divorciado,$60K - $80K,blue,46.00,6.00,2.00,1.00,"9,734.10","1,476.19",38.00
